id,smiles,dG,code,train_test,3,smiles_len
508_,C1CN(CCC1COC2=CC=CC(=N2)C(=O)/C=N/O)CC3=CC=CC=C3,-5.07,labeled_pubchem,train,,48
509_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCNC(=O)/C(=N/O)/C#N,-7.55,labeled_pubchem,train,,49
510_,CC(=O)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)OCC6=CC=CC=C6,-7.95,labeled_pubchem,train,,116
511_,C[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[Br-],-6.6,labeled_pubchem,train,,37
512_,C[N+](C)(CCCCCC[N+](C)(C)CC1=CC=C(C=C1)C2=CC=CC=C2)CC3=CC=C(C=C3)C4=CC=CC=C4.[Br-].[Br-],-5.7,labeled_pubchem,train,,88
513_,CC(C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(C[C@@H]2OS(=O)(=O)[O-])C)C)(C)C)OS(=O)(=O)[O-])C)C.[Na+].[Na+],-5.26,labeled_pubchem,train,,142
514_,CCOC(=O)[C@]1(CC[C@@]2(CC[C@@]3(C(=CC(=O)[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)OC(=O)[C@H](CC6=CC=CC=C6)N)C)C)[C@@H]2C1)C)C)C,-6.66,labeled_pubchem,train,,131
515_,CCOC(=O)[C@]1(CC[C@@]2(CC[C@@]3(C(=CC(=O)[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)OC(=O)[C@@H](CC6=CNC7=CC=CC=C76)N)C)C)[C@@H]2C1)C)C)C,-6.75,labeled_pubchem,train,,138
516_,CC1=C[C@H]2C[C@@H](C1)C3=C(C4=C(C=C(C=C4)Cl)N=C3C2)NCCCCCCCCCNC(=O)C5=CC6=C(C(=C5)O)C(=O)C7=C(C6=O)C=CC=C7O.Cl,-11.66,labeled_pubchem,train,,110
517_,C1CN(CCC1COC2=NC=C(C=C2)C(=O)/C=N/O)CC3=CC(=C(C=C3)F)F,-5.2,labeled_pubchem,train,,54
518_,C1CN(CCC1COC2=NC=C(C=C2)C(=O)/C=N/O)CC3=CC=C(C=C3)C#N,-3.82,labeled_pubchem,train,,53
519_,C1CN(CCC1COC2=NC=C(C=C2)C(=O)/C=N/O)CC3=CC(=CC=C3)Cl,-4.83,labeled_pubchem,train,,52
520_,C1CCN(C(C1)COC2=NC=C(C=C2)C(=O)/C=N/O)CC3=CC=CC=C3,-4.46,labeled_pubchem,train,,50
521_,CC1=C[C@H]2C[C@@H](C1)C3=C(C4=C(C=C(C=C4)Cl)N=C3C2)NCCCCCCCNC5=C6CCCCC6=NC7=C5C=CC(=C7)Cl.Cl.Cl.Cl.Cl,-12.08,labeled_pubchem,train,,101
522_,CCN(CCCCCCNC1=CC(=C(C=C1O)N=CCCCCCN(CC)CC2=CC=CC=C2OC)O)CC3=CC=CC=C3OC,-11.75,labeled_pubchem,train,,70
523_,COC1=CC(=C(C(=C1CN2CCCCC2)O)C(=O)/C=C/C3=CC=CC=C3)OC,-7.46,labeled_pubchem,train,,52
524_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCNCC4=CC5=CC=CC=C5O4,-12.42,labeled_pubchem,train,,54
525_,COC1=CC=CC(=C1)CN=NC2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O,-7.04,labeled_pubchem,train,test,50
526_,COC1=CC=C(C=C1)CN=NC2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O,-8.08,labeled_pubchem,train,,50
527_,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CSC(=N3)N=NCC4=CC=CC=C4Cl,-7.21,labeled_pubchem,train,,54
528_,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CSC(=N3)N=NCC4=CC(=CC=C4)Cl,-7.54,labeled_pubchem,train,,56
529_,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CSC(=N3)N=NCC4=CC=C(C=C4)Cl,-7.93,labeled_pubchem,train,,56
530_,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CSC(=N3)N=NCC4=CC(=CC=C4)Br,-8.19,labeled_pubchem,train,test,56
531_,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CSC(=N3)N=NCC4=CC=C(C=C4)Br,-7.68,labeled_pubchem,train,test,56
532_,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CSC(=N3)N=NCC4=CC=C(C=C4)[N+](=O)[O-],-7.86,labeled_pubchem,train,,66
533_,CN(C)C1=CC=C(C=C1)CN=NC2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O,-6.85,labeled_pubchem,train,,53
534_,COC1=CC(=CC(=C1OC)OC)CN=NC2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O,-7.19,labeled_pubchem,train,,56
535_,COC1=CC(=CC(=C1O)OC)CN=NC2=NC(=CS2)C3=CC4=CC=CC=C4OC3=O,-7.95,labeled_pubchem,train,,55
536_,C1=CC=C(C=C1)COC2=CC=CC=C2CN=NC3=NC(=CS3)C4=CC5=CC=CC=C5OC4=O,-7.02,labeled_pubchem,train,,61
537_,COC1=CC=C(C=C1)[C@@H]2CC(N=N2)C3=C4C=CC=CC4=CC5=CC=CC=C53,-10.41,labeled_pubchem,train,,57
538_,C1[C@H](N=NC1C2=C3C=CC=CC3=CC4=CC=CC=C42)C5=CC(=CC=C5)[N+](=O)[O-],-10.51,labeled_pubchem,train,,66
539_,C1[C@H](N=NC1C2=C3C=CC=CC3=CC4=CC=CC=C42)C5=CC=CC=N5,-10.11,labeled_pubchem,train,,52
540_,C1[C@H](N=NC1C2=C3C=CC=CC3=CC4=CC=CC=C42)C5=C(C=C(C=C5)O)O,-11.15,labeled_pubchem,train,,58
541_,C1[C@H](N=NC1C2=C3C=CC=CC3=CC4=CC=CC=C42)C5=CC=CC=C5O,-10.43,labeled_pubchem,train,,53
542_,C1[C@H](N=NC1C2=C3C=CC=CC3=CC4=CC=CC=C42)C5=CC=CC=C5,-10.3,labeled_pubchem,train,,52
543_,C1[C@H](N=NC1C2=C3C=CC=CC3=CC4=CC=CC=C42)C5=CC=C(C=C5)Cl,-10.3,labeled_pubchem,train,,56
544_,C1=CC=[N+](C(=C1)CN=O)CCCCCCC[N+]2=CC=CC=C2CN=O,-12.17,labeled_pubchem,train,,47
545_,CC1(CC2=NC3=NC4=C(CCCC4)C(=C3C(C2C(=O)C1)C5=CC=CC=C5)N)C,-9.87,labeled_pubchem,train,,56
546_,CC1(CC2=NC3=NC4=C(CCCC4)C(=C3C(C2C(=O)C1)C5=CC=C(C=C5)F)N)C,-9.55,labeled_pubchem,train,,59
547_,CC1=CC=C(C=C1)C2C3C(=NC4=NC5=C(CCCC5)C(=C24)N)CC(CC3=O)(C)C,-10.15,labeled_pubchem,train,,59
548_,CC1(CC2=NC3=NC4=C(CCCC4)C(=C3C(C2C(=O)C1)C5=CC=C(C=C5)OC)N)C,-10.1,labeled_pubchem,train,,60
549_,CC1(CC2=NC3=NC4=C(CCCC4)C(=C3C(C2C(=O)C1)C5=CC=NC=C5)N)C,-9.32,labeled_pubchem,train,,56
550_,CC1=C(C=C[P+](O1)(O)OC)C(=O)OC,-4.8,labeled_pubchem,train,test,30
551_,COC1=CC(=C(C=C1)C(=O)C2=C(C(=CC=C2)OC)OC)Br,-11.45,labeled_pubchem,train,,43
552_,COC1=CC=C(C=C1)C(=O)C2=CC(=C(C=C2OC)Br)OC,-11.53,labeled_pubchem,train,,41
553_,COC1=CC=C(C=C1)C(=O)C2=CC(=C(C=C2OC)OC)Br,-11.55,labeled_pubchem,train,,41
554_,C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2)O)Br)O)O,-11.49,labeled_pubchem,train,,40
555_,C1=CC(=C(C(=C1)O)O)C(=O)C2=C(C=C(C=C2)O)Br,-11.54,labeled_pubchem,train,,42
556_,C1=CC(=CC=C1C(=O)C2=CC(=C(C=C2O)Br)O)O,-11.71,labeled_pubchem,train,,38
557_,C1=CC=C(C=C1)C(=O)C2=CC(=C(C=C2O)Br)O,-11.62,labeled_pubchem,train,,37
558_,C1=CC(=CC=C1C(=O)C2=CC(=C(C=C2O)O)Br)O,-11.29,labeled_pubchem,train,,38
559_,CCN1CCN(CC1)C(=O)COC2=CC=C(C=C2)NC(=O)C,-6.57,labeled_pubchem,train,,39
560_,CC(=O)NC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)C3=CC=CC=C3,-5.97,labeled_pubchem,train,,48
561_,CC(=O)NC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)C3=CC=CC=C3F,-5.93,labeled_pubchem,train,,49
562_,CC(=O)NC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)C3=CC=C(C=C3)F,-7.21,labeled_pubchem,train,,51
563_,CC(=O)NC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)C3=CC=CC=N3,-6.91,labeled_pubchem,train,,48
564_,CC(=O)NC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)C3=NC=CC=N3,-6.1,labeled_pubchem,train,,48
565_,CC(=O)NC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)C3=CC=CO3,-6.45,labeled_pubchem,train,,51
566_,CCN1CCN(CC1)CCCOC2=CC=C(C=C2)NC(=O)C,-5.38,labeled_pubchem,train,,36
567_,CC(=O)NC1=CC=C(C=C1)OCCCN2CCN(CC2)C3=CC=CC=C3F,-7.66,labeled_pubchem,train,,46
568_,CC(=O)NC1=CC=C(C=C1)OCCCN2CCN(CC2)C3=CC=C(C=C3)F,-7.38,labeled_pubchem,train,test,48
569_,CC(=O)NC1=CC=C(C=C1)OCCCN2CCN(CC2)C3=CC(=CC=C3)Cl,-6.85,labeled_pubchem,train,test,49
570_,CC(=O)NC1=CC=C(C=C1)OCCCN2CCN(CC2)C3=CC=CC=N3,-7.73,labeled_pubchem,train,,45
571_,CC(=O)NC1=CC=C(C=C1)OCCCN2CCN(CC2)C3=NC=CC=N3,-6.91,labeled_pubchem,train,,45
572_,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@@]4(C[C@@]3(CC[C@H]2C1(C)C)C)O)(C)C)OC(=O)C)C)C,-7.67,labeled_pubchem,train,,113
573_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCNC(=O)C4=CC5=CC=CC=C5OC4=O,-10.64,labeled_pubchem,train,,60
574_,C[C@@H](CC[C@H]1C(=CC[C@@H]2[C@@]1(CCCC2(C)C)C)CO)CC(=O)OCCCCN3CCCC3,-7.31,labeled_pubchem,train,,68
575_,CCN(CCC(=O)NCCCNC1=C2CCCCC2=NC3=CC=CC=C31)C4CCCCC4,-9.72,labeled_pubchem,train,,50
576_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCNC(=O)CC4=CC(=O)OC5=C4C=CC(=C5)O,-10.97,labeled_pubchem,train,test,64
577_,CC(C1=CC=CC=C1OC)NS(=O)(=O)N,-10.16,labeled_pubchem,train,,28
578_,CC(C1=CC(=C(C=C1)OC)OC)NS(=O)(=O)N,-11.38,labeled_pubchem,train,test,34
579_,CC(C1=CC=C(C=C1)OC)NS(=O)(=O)N,-11.23,labeled_pubchem,train,,30
580_,C1=CC=C(C(=C1)C[N+]2=CC=C(C=C2)/C=C/3\C4=CC=CC=C4NC3=O)Cl,-12.27,labeled_pubchem,train,,57
581_,CCN(CCC(=O)NCCCCNC1=C2CCCCC2=NC3=CC=CC=C31)C4CCCCC4,-9.03,labeled_pubchem,train,,51
582_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NC(=S)NNC(=O)CC4=CC(=O)OC5=C4C=CC(=C5)O,-6.67,labeled_pubchem,train,test,66
583_,C1CCC2=NC3=CC=CC=C3C(=C2C1)N\4C(=O)CS/C4=N\NC(=O)CC5=CC(=O)OC6=C5C=CC(=C6)O,-6.72,labeled_pubchem,train,,75
584_,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)OC)C)(C[C@H]([C@@H](C3(C)C)OS(=O)(=O)N)O)C,-6.42,labeled_pubchem,train,test,114
585_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCNC(=O)C4=CC5=CC=CC=C5OC4=O,-10.23,labeled_pubchem,train,,59
586_,COC1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)NCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-10.07,labeled_pubchem,train,,65
587_,COC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)NCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-10.14,labeled_pubchem,train,,65
588_,CC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)NCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-10.19,labeled_pubchem,train,test,64
589_,COC1=C(C=C2C(=C1)C=C(C(=O)O2)C(=O)NCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)OC,-9.8,labeled_pubchem,train,,69
590_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCNC(=O)C4=CC5=C(C=CC(=C5)OC(F)(F)F)OC4=O,-9.75,labeled_pubchem,train,test,72
591_,COC1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)NCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-10.28,labeled_pubchem,train,,66
592_,COC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)NCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-10.43,labeled_pubchem,train,,66
593_,CC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)NCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-10.3,labeled_pubchem,train,,65
594_,COC1=C(C=C2C(=C1)C=C(C(=O)O2)C(=O)NCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)OC,-9.93,labeled_pubchem,train,,70
595_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCNC(=O)C4=CC5=C(C=CC(=C5)OC(F)(F)F)OC4=O,-9.89,labeled_pubchem,train,test,73
596_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCNC(=O)C4=CC5=CC=CC=C5OC4=O,-10.1,labeled_pubchem,train,,61
597_,COC1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)NCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-9.94,labeled_pubchem,train,,67
598_,COC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)NCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-9.98,labeled_pubchem,train,,67
599_,CC1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)NCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53,-9.83,labeled_pubchem,train,test,66
600_,COC1=C(C=C2C(=C1)C=C(C(=O)O2)C(=O)NCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)OC,-9.64,labeled_pubchem,train,,71
601_,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCNC(=O)C4=CC5=C(C=CC(=C5)OC(F)(F)F)OC4=O,-9.73,labeled_pubchem,train,test,74
602_,CN(C)C(=O)N1C(=O)C=C(O1)C2CC2,-9.57,labeled_pubchem,train,,29
603_,CC(C)C1=CC(=O)N(O1)C(=O)N(C)C,-8.56,labeled_pubchem,train,test,29
604_,CN(C)C(=O)N1C(=O)C=C(O1)C2CCC2,-9.08,labeled_pubchem,train,,30
605_,CCC(C)C1=CC(=O)N(O1)C(=O)N(C)C,-7.75,labeled_pubchem,train,,30
606_,CN(C)C(=O)N1C(=O)C=C(O1)C2CCCC2,-8.45,labeled_pubchem,train,,31
607_,CCCC(C)C1=CC(=O)N(O1)C(=O)N(C)C,-7.54,labeled_pubchem,train,,31
608_,CCC(CC)C1=CC(=O)N(O1)C(=O)N(C)C,-7.81,labeled_pubchem,train,,31
609_,CC(C)CC1=CC(=O)N(O1)C(=O)N(C)C,-10.28,labeled_pubchem,train,,30
610_,CCC(C)CC1=CC(=O)N(O1)C(=O)N(C)C,-9.52,labeled_pubchem,train,test,31
611_,CC(C)(C)CC1=CC(=O)N(O1)C(=O)N(C)C,-10.38,labeled_pubchem,train,,33
612_,CC(C)CCC1=CC(=O)N(O1)C(=O)N(C)C,-9.71,labeled_pubchem,train,,31
613_,CN(C)C(=O)N1C(=O)C=C(O1)CCC2CC2,-9.37,labeled_pubchem,train,,31
614_,CN(C)C(=O)N1C(=O)C=C(O1)CCC2CCC2,-9.75,labeled_pubchem,train,,32
615_,CN(C)C(=O)N1C(=O)C=C(O1)CCC2CCCC2,-9.63,labeled_pubchem,train,,33
616_,CCCC(C)C1=CC(=O)N(O1)C(=O)N2CCC2,-7.85,labeled_pubchem,train,test,32
617_,CCCC(C)C1=CC(=O)N(O1)C(=O)N(C)CC,-8.17,labeled_pubchem,train,test,32
618_,CCCC(C)C1=CC(=O)N(O1)C(=O)N(CC)CC,-9.23,labeled_pubchem,train,,33
619_,CCCC(C)C1=CC(=O)N(O1)C(=O)N2CCCC2,-8.79,labeled_pubchem,train,test,33
620_,CCCC(C)C1=CC(=O)N(O1)C(=O)N2CCOCC2,-10.38,labeled_pubchem,train,,34
621_,CN(C)C(=O)OC1=NOC(=C1)C2CC2,-11.91,labeled_pubchem,train,test,27
622_,CC(C)C1=CC(=NO1)OC(=O)N(C)C,-11.43,labeled_pubchem,train,,27
623_,CN(C)C(=O)OC1=NOC(=C1)C2CCC2,-11.94,labeled_pubchem,train,test,28
624_,CCC(C)C1=CC(=NO1)OC(=O)N(C)C,-9.89,labeled_pubchem,train,test,28
625_,CN(C)C(=O)OC1=NOC(=C1)C2CCCC2,-11.41,labeled_pubchem,train,,29
626_,CCCC(C)C1=CC(=NO1)OC(=O)N(C)C,-9.98,labeled_pubchem,train,,29
627_,CCC(CC)C1=CC(=NO1)OC(=O)N(C)C,-11.02,labeled_pubchem,train,,29
628_,CCCCC(CC)C1=CC(=NO1)OC(=O)N(C)C,-11.88,labeled_pubchem,train,,31
629_,CC(C)CC1=CC(=NO1)OC(=O)N(C)C,-12.04,labeled_pubchem,train,,28
630_,CCC(C)CC1=CC(=NO1)OC(=O)N(C)C,-12.01,labeled_pubchem,train,,29
631_,CC(C)(C)CC1=CC(=NO1)OC(=O)N(C)C,-12.81,labeled_pubchem,train,test,31
632_,CC(C)CCC1=CC(=NO1)OC(=O)N(C)C,-11.94,labeled_pubchem,train,,29
633_,CN(C)C(=O)OC1=NOC(=C1)CCC2CC2,-11.06,labeled_pubchem,train,,29
634_,CN(C)C(=O)OC1=NOC(=C1)CCC2CCC2,-11.15,labeled_pubchem,train,test,30
635_,CN(C)C(=O)OC1=NOC(=C1)CCC2CCCC2,-10.8,labeled_pubchem,train,test,31
636_,CCCC(C)C1=CC(=NO1)OC(=O)N(C)CC,-11.01,labeled_pubchem,train,,30
637_,CCCC(C)C1=CC(=NO1)OC(=O)N2CCCC2,-12.04,labeled_pubchem,train,,31
638_,CCCC(C)C1=CC(=NO1)OC(=O)N2CCOCC2,-11.73,labeled_pubchem,train,,32
639_,CCOC1=CC2=C(C=C1)C(=O)/C(=C/C3=CC=C(C=C3)OCCN4CCCCC4)/CO2.Cl,-8.99,labeled_pubchem,train,,60
640_,CC1=C(C(=O)OC2=C1C=CC(=C2)OCCN3CCN(CC3)CCCNC4=C5CCCCC5=NC6=CC=CC=C64)C,-10.23,labeled_pubchem,train,,70
641_,CC1C2C(C3=C(C4=C(CCCC4)N=C3OC2NN1)N)C5=CC(=C(C=C5)OC)OC,-8.64,labeled_pubchem,train,,55
642_,COC1=C(C=C(C=C1)CN2CCCCC2COC3=NC=C(C=C3)C(=O)/C=N\O)OC,-9.08,labeled_pubchem,train,test,54
643_,C1CN(CCC1COC2=NC=C(C=C2)C(=O)/C=N\O)CC3=CC=CC=C3,-10.28,labeled_pubchem,train,,48
644_,CC(C1=CC=CC=C1OC)NS(=O)(=O)NC(=O)OCC2=CC=CC=C2,-11.3,labeled_pubchem,train,,46
645_,CC(C1=CC=C(C=C1)OC)NS(=O)(=O)NC(=O)OCC2=CC=CC=C2,-11.43,labeled_pubchem,train,,48
646_,CC(C1=CC(=C(C=C1)OC)OC)NS(=O)(=O)NC(=O)OCC2=CC=CC=C2,-11.35,labeled_pubchem,train,,52
647_,CC(C1=C(C=CC(=C1)OC)OC)NS(=O)(=O)NC(=O)OCC2=CC=CC=C2,-10.46,labeled_pubchem,train,,52
648_,CC(C1=C(C=CC=C1OC)OC)NS(=O)(=O)NC(=O)OCC2=CC=CC=C2,-10.9,labeled_pubchem,train,,50
649_,CC(C1=C(C=CC=C1OC)OC)NS(=O)(=O)N,-11.08,labeled_pubchem,train,,32
650_,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC[C@H]4C(=CC[C@@H]5[C@@]4(CC[C@H]([C@]5(C)CO)O)C)C2)(CC[C@@H]([C@]3(C)C(=O)O)OC(=O)CCC6=CC=C(C=C6)O)C,-6.98,labeled_pubchem,train,,131
651_,CCCC[C@H](/C=C/C=C/C(=O)O)O,-8.12,labeled_pubchem,train,,27
652_,CC(=C)[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CCC(=O)O)CC[C@H]3[C@]2(CC[C@]45[C@@H]3[C@H](C(CC4)(C)C)OC5)C)C,-6.16,labeled_pubchem,train,,100
653_,CC(=C)[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CCC(=O)OCC#C)CC[C@H]3[C@]2(CC[C@]45[C@@H]3[C@H](C(CC4)(C)C)OC5)C)C,-7.59,labeled_pubchem,train,test,104
654_,C[C@@]12CC[C@@]34CCC([C@@H]([C@@H]3[C@H]1CC[C@H]5[C@]2(CC[C@H]([C@]5(C)CC(=O)OCC#C)C(C)(C)C(=O)OCC#C)C)OC4)(C)C,-7.06,labeled_pubchem,train,,111
655_,CC1=C(C(=O)OC2=C1C=CC(=C2)OCCCCCCN(C)CC3=CC=CC=C3)C,-9.72,labeled_pubchem,train,,51
656_,CN(CC1=CC=CC=C1)CC2=CC=C(C=C2)COC3=CC4=C(C=C3)C(=CC(=O)O4)CO.Cl,-9.58,labeled_pubchem,train,,63
657_,C[C@@]12CC[C@@]34CCC([C@@H]([C@@H]3[C@H]1CC[C@H]5[C@]2(CC[C@H]([C@]5(C)CC(=O)OCCC=C)C(C)(C)C(=O)OCC=C)C)OC4)(C)C,-7.49,labeled_pubchem,train,,112
658_,CC1=C(C2=C(CCC(O2)(C)C(=O)NCCCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C(=C1O)C)C,-10.0,labeled_pubchem,train,,76
659_,COC1=CC=CC(=C1)CCCCCCCCN2CCCC2,-6.37,labeled_pubchem,train,,30
660_,CC(=O)OC1CCCN(C1)CCCCCCCCC2=CC(=CC=C2)OC,-6.46,labeled_pubchem,train,,40
661_,CN(C)C(=O)OC1CCN(C1)CCCCCCCCC2=CC(=CC=C2)OC,-6.94,labeled_pubchem,train,,43
662_,CN(C)C(=O)OC1CCCN(C1)CCCCCCCCC2=CC(=CC=C2)OC,-6.37,labeled_pubchem,train,test,44
663_,CCN(CCCCCCCCC1=CC(=CC=C1)OC)CC2=CC=CC=C2OC,-6.32,labeled_pubchem,train,,42
664_,CCN(CCCCCCCCC1=CC(=CC=C1)OC)CC2=CC=CC=C2,-6.82,labeled_pubchem,train,,40
665_,CN(C)C(=O)N[C@H]1CCC2=C(C1)C=CC=C2O,-12.04,labeled_pubchem,train,,35
666_,CN(C)C(=O)N[C@H]1CCC2=C(C1)C=CC=C2OC,-12.33,labeled_pubchem,train,,36
667_,CC(=O)O[C@@H]1C[C@]2([C@@H](CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)NCC6=CC=CC=C6)C)C)C([C@H]1OC(=O)C)(C)C)C,-6.56,labeled_pubchem,train,test,127
668_,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)NCC6=CC=CC=C6)C)(C[C@H]([C@@H](C3(C)C)OC(=O)CCl)OC(=O)CCl)C,-6.3,labeled_pubchem,train,,131
669_,CN(C)C(=O)NC1CCC2=C(C1)C=CC(=C2)OC,-12.56,labeled_pubchem,train,,34
670_,CN(C)S(=O)(=O)NC1CCC2=C(C1)C=C(C=C2)O,-12.52,labeled_pubchem,train,,37
671_,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)(C[C@@H]([C@@H](C3(C)C)OC(=O)CCl)OC(=O)CCl)C,-7.07,labeled_pubchem,train,test,120
672_,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)(C[C@H]([C@@H](C3(C)C)OC(=O)CCl)OC(=O)CCl)C,-6.68,labeled_pubchem,train,,119
673_,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)NCC6=CC=CC=C6)C)(C[C@@H]([C@@H](C3(C)C)OC(=O)CCl)OC(=O)CCl)C,-7.13,labeled_pubchem,train,,132
674_,CN(C)S(=O)(=O)NC1CCC2=C(C1)C=CC=C2O,-12.17,labeled_pubchem,train,,35
675_,CN(C)S(=O)(=O)N[C@H]1CCC2=C(C1)C=CC(=C2)O,-12.21,labeled_pubchem,train,,41
676_,CN(C)C(=O)N[C@H]1CCC2=C(C1)C=C(C=C2)OC,-12.27,labeled_pubchem,train,,38
677_,CN(C)S(=O)(=O)NC1CCC2=C(C1)C=CC=C2OC,-12.8,labeled_pubchem,train,,36
678_,CN(C)S(=O)(=O)NC1CCC2=C(C1)C=CC(=C2)OC,-12.27,labeled_pubchem,train,,38
679_,CN(C)S(=O)(=O)NC1CCC2=C(C1)C=C(C=C2)OC,-12.43,labeled_pubchem,train,,38
680_,CN(C)C(=O)NC1CCC2=C(C1)C=CC(=C2)O,-12.17,labeled_pubchem,train,test,33
681_,CN(C)C(=O)N[C@H]1CCC2=C(C1)C=C(C=C2)O,-12.01,labeled_pubchem,train,,37
682_,COC1=CC=CC(=C1)CCCCCCCCNCC2=CC=CC=C2OC,-6.53,labeled_pubchem,train,,38
683_,C1CCN(C1)CCCCCCCCOC2=CC3=C(C=C2)C(=O)C=C(O3)C4=CC=CC5=CC=CC=C54,-9.15,labeled_pubchem,train,,63
684_,COC1=CC2=C(C/C(=C\C3CCN(CC3)CC4=CC5=C(C=C4)OCO5)/C2=O)C=C1,-6.03,labeled_pubchem,train,test,58
685_,COC1=CC=CC2=C1C(=O)/C(=C/C3CCN(CC3)CC4=CC5=C(C=C4)OCO5)/C2,-6.49,labeled_pubchem,train,test,58
686_,C1CCN(CC1)CCOC2=CC=C(C=C2)/C=C/3\CCCC(=C3O)C(=O)C4=CC=CC=C4,-7.83,labeled_pubchem,train,,59
687_,COC1=CC=CC(=C1)CN2CCC(CC2)/C=C/3\CC4=C(C3=O)C(=CC=C4)OC,-6.52,labeled_pubchem,train,,55
688_,COC1=CC=CC2=C1C(=O)/C(=C/C3CCN(CC3)CC4=CC=CC=C4)/C2,-7.85,labeled_pubchem,train,,51
689_,COC1=CC2=C(C=C1)C(=O)/C(=C/C3CCN(CC3)CC4=CC(=CC=C4)OC)/C2,-8.57,labeled_pubchem,train,,57
